year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,is_suggestion,source,page_num,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text
2023,,8,EL,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,248,129,123,True,Learners should avoid arrows and symbols in explanations. Learners need to write in full sentences but not in essay format.
2023,,8,EL,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,248,125,120,True,"Teachers should allow learners to practise calculations of power as well, and not only potential difference and current."
2023,,8,EL,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,248,184,177,True,Use PhET simulations to demonstrate the relationship between Vext and Vint. The effect of adding resistors or removing resistors in series and parallel can also be demonstrated.
2023,,9,EL,UNMAPPED,,The definition of root mean square current was still a major problem. There seemed to be a lack of understanding of the content that candidates had learnt.,general,False,False,,errors,False,DBE diagnostic,249,160,155,True,
2023,,9,EL,UNMAPPED,9.1.3,Q9.1.3 required more application than theory. Some candidates did not know the difference between ‘clockwise’ and ‘anti-clockwise’.,conceptual,False,False,,errors,False,DBE diagnostic,249,137,131,True,
2023,,9,EL,UNMAPPED,9.1.4,"Q9.1.4 was placed back in the ATP in 2023. Not all candidates did this specific work in 2022, but that should be rectified in 2024.",general,False,False,,errors,False,DBE diagnostic,249,136,131,True,
2023,,9,EL,UNMAPPED,9.2.3,Q9.2.3 required the calculation of energy consumed by the toaster; it carried 3 marks and could be solved in one step. Most candidates used 2 steps and were unsure as to what to substitute. Many solved for ‘power’ instead of ‘energy’. The unit for energy is joule while many candidates wrote watts.,procedural,False,False,,errors,False,DBE diagnostic,249,306,298,True,
2023,,9,EL,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,249,113,107,True,Learners should practise the hand rules to make sure that they understand ‘clockwise’ and ‘anti-clockwise’.
2023,,9,EL,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,249,148,143,True,Teachers should revise the Grade 11 work on electromagnetic induction. Learners must understand the different parts that can influence the emf.
2023,,9,EL,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,249,236,225,True,Learners must be taught not to leave answers as a fraction but to write them with at least two decimals and to ensure that the unit is correct. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 248
2023,,10,PH,UNMAPPED,10.1.3,Q10.1.3 was a challenge as it was an integrated question with complex reasoning. The multi-step included crossover of different topics.,general,False,False,,errors,False,DBE diagnostic,250,141,135,True,
2023,,10,PH,UNMAPPED,10.1.2,Candidates could do the calculation in Q10.1.2 but failed to write the conclusion.,procedural,False,False,,errors,False,DBE diagnostic,250,86,82,True,
2023,,10,PH,UNMAPPED,10.2.1;10.2.2,"Q10.2.1 was poorly answered as candidates were not given a choice of two answers but had to give the theoretical answer of the spectrum. They then struggled in Q10.2.2 when having to describe the same spectrum, which was referred to in their answer to Q10.2.1. Most candidates described how the spectrum formed and not when it is seen.",general,False,False,,errors,False,DBE diagnostic,250,342,335,True,
2023,,10,PH,UNMAPPED,10.2.1;10.2.2;10.2.3,In Q10.2.3 candidates had a 50% chance of arriving at the correct answer as they had to choose the diagram. Many candidates did not know the answers to Q10.2.1 and Q10.2.2 but still guessed the answer for Q10.2.3.,conceptual,False,True,,errors,False,DBE diagnostic,250,220,213,True,
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,73,68,True,Using formulae as given on the data sheet remains an important task.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,100,94,True,It is important for learners to focus on including a minimum of two decimals in their answers.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,127,122,True,"Teachers should emphasise that in the formula n = Q/e, n is a positive integer hence the answer could never be a negative."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,104,98,True,"When teaching photo-electric effect, it is important for teachers to focus on scientific notation."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,115,109,True,"When electrons are emitted, learners must realise that there is a comparison of one electron with one photon."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,72,67,True,Conclusions must be drawn and made according to the question asked.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,228,215,True,"Teachers should help learners differentiate between energy of photon (incident light), work function of a metal and kinetic energy of electrons. 11.5.1 OVERVIEW OF CANDIDATES’ PERFORMANCE IN PAPER 2 General comments"
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,92,86,True,To answer Chemistry papers successfully a thorough knowledge of the content is needed.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,111,106,True,The most important aspect is to read a question carefully and understand what is required of the question.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,327,315,True,"Candidates should learn and know definitions and formulations as provided in the Examination Guidelines of 2021, not older versions. They (and teachers) should refrain from presenting explanations of laws and concepts as definitions. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 249"
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,169,163,True,"As in previous years, performance in Q2 (organic naming and structures) was good. Performance in physical properties of organic matter (Q3) was lower than in 2022."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,120,115,True,The performance in the question pertaining to chemical equilibrium (Q6) improved from previous years’ performances.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,119,113,True,"The questions on acids and bases (Q7), galvanic cells (Q8) and electrolytic cells (Q9) were very poorly answered."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,220,214,True,"Questions requiring practical skills were not well answered. These included identification of variables (Q5.2), interpreting graphs (Q3.2, 3.4, Q6.3 and 6.5) and taking readings from a graph (Q3.5.1, 3.6 and Q6.4)."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,195,188,True,"Most candidates did not know how to use the Table of Standard Reduction Potentials correctly, which caused the poor performance in subquestions Q1.9 and Q1.10, as well as in Q8.2 and Q9.5."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,243,233,True,One of the marking rules is that a candidate will not be credited for writing only a formula without attempting to use it. Candidates had to substitute a value – even if it was wrong – so that a mark could be awarded for the formula.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,166,160,True,Candidates should understand the instruction ‘Round off your final numerical answers to a minimum of two decimal places’. This only applies to the final answer.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,1155,1120,True,"There is still a high percentage of candidates who performed poorly due to common/ consistent mistakes that could have been avoided, if they had prepared well for the examination. Many candidates lost valuable marks due to these avoidable errors. This must be resolved through proper teaching and learning. Examples of mistakes are: • Omitting H atoms and/or bond lines when drawing structural formulae of organic compounds; • Numbering of questions incorrectly; • Using values incorrectly copied from the question paper in calculations; • Copying of formulae incorrectly from the data sheet; • Substituting values different from those supplied on the periodic table or constant tables; • Presenting final answers with no units being indicated; • Omitting the minus sign in unit for concentration (mol·dm3 instead of mol·dm-3) or including a minus sign when writing unit of volume (cm-3 instead of cm3); • Not doing the simple things properly, e.g. numbering on the front page of the exam; numbering questions clearly; starting each question on a new page and layout of answers. 1.5.1 GENERAL SUGGESTIONS FOR IMPROVEMENT"
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,263,257,True,"Learners should be taught to manage their time so that they have enough time for each question. In the case of an error, the learner will then know not to get stuck on that question for too long. They must rather move on and then come back to that question."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,203,190,True,"Definition tests are very important, and teachers should revise them fortnightly – on conclusion of a topic. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 250"
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,214,208,True,Teachers should make use of other teachers in your district to learn from and to lean on. Establish Physical Sciences clusters in the district so that teachers are given opportunities to share best practices.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,86,82,True,Markers should share information with teachers who did not mark (peer debriefing).
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,295,288,True,"Teachers need to stress the importance of using the correct terminology, accurate representation of symbols (e.g. when to use small or capital letters such as pH). Equations, substitutions, final answers with correct units should also be emphasised. Teachers should go back to the basics."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,389,380,True,"It is crucial to teach conceptual understanding thoroughly before drilling previous years’ question papers. For example, organic reactions like cracking, conditions necessary for the reaction to take place, etc. must be taught. Some poorly answered questions, e.g. Q9.5, indicates that candidates are used to answering in a certain pattern (without necessarily understanding why)."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,144,139,True,Learners must be guided on how to eliminate distractors. They must be given assessments using multiple-choice questions on a regular basis.
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,251,245,True,"Data sheets should form part of the learners’ workbooks (pasted on 1st page) and learners should be told to copy formulae as they are from data sheets. When the incorrect formula is written first, all the marks for the subquestion are forfeited."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,253,247,True,"All prescribed experiments (formal and informal) must be done and should cover different practical skills, including identification of variables, fairness of investigations, graph drawing and interpretation, calculations, drawing conclusions, etc."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,114,109,True,"Teachers must take some time to revise stoichiometric calculation, as well as calculator manipulation skills."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,482,473,True,"Since galvanic and electrolytic cells deal with redox reactions (involving loss or gain of electrons) as well as involvement of current, explanations using strength of reducing and oxidising agents, the use of the formulae n = ‘Q’ /’qe’ and I = ‘Q’ /’∆t’ must be thoroughly assessed. Learners must be shown that the ‘n’ in the formula n = ‘Q’ /’qe’ is number of electrons not number of moles. So, to get to number of moles they must first calculate the number of atoms (N)."
2023,,10,PH,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,250,5803,5236,True,"Learners should be taught to store the answers of their calculations (unrounded) on their calculators, and only round off when the final answer is given. Should they use the answer to a calculation in a further calculation, the unrounded value should still be used. 11.6 DIAGNOSTIC QUESTION ANALYSIS OF PAPER 2 Performance improved in three questions, namely organic naming, and structures (Q2), chemical equilibrium (Q6), and electrolytic cells (Q9) as compared to 2022. There was a significant decline in the performance of the candidates in responding to questions on the physical properties of organic matter (Q3), while the performance in acids and bases (Q7) and galvanic cells (Q8) showed a decline of more than 10%. The following graph is based on data from a random sample of candidates’ scripts. While this graph might not reflect national averages accurately, it is useful in assessing the relative degrees of challenge of each question as experienced by candidates. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 251 Graph 11.6.1 Average performance per question in Paper 2 Q Topic Q Topic 1 Multiple-choice Questions 6 Chemical Equilibrium 2 Organic Nomenclature and Structures 7 Acids and Bases 3 Physical Properties of Organic Molecules 8 Galvanic Cells 4 Organic Reactions 9 Electrolytic Cells 5 Rates of Reaction 1 2 3 4 5 6 7 8 9 Total Ave. performance % Question Physical Sciences P2 Physical Sciences National Senior Certificate Diagnostic Report 20"
2023,,1,MU,UNMAPPED,,Multiple choice questions can cover all four cognitive levels. There seemed to be a misconception amongst teachers and subject advisors that only Level 1 and Level 2 questions could be asked in Q1.,conceptual,False,False,,errors,False,DBE diagnostic,256,203,197,True,
2023,,1,MU,UNMAPPED,1.1,The high average for Q1.1 (90%) indicated that most candidates knew the difference between ‘saturated’ and ‘unsaturated’ hydrocarbons.,general,False,False,,errors,False,DBE diagnostic,256,140,134,True,
2023,,1,MU,UNMAPPED,1.2,In Q1.2 candidates knew that a secondary alcohol was the alcohol where the hydroxyl group was attached to a carbon that was bonded to 2 other carbons.,general,False,False,,errors,False,DBE diagnostic,256,156,150,True,
2023,,1,MU,UNMAPPED,,"Hydrolysis is a substitution reaction where H2O must be a reactant and the other reactant a haloalkane. Many candidates chose option B where H2O is the product instead of the correct answer, A.",procedural,False,False,,errors,False,DBE diagnostic,256,199,193,True,
2023,,1,MU,UNMAPPED,1.4,"The average for Q1.4 (44%) indicated that many candidates did not fully understand the factors that affected reaction rates. Hydrochloric acid was the limiting reactant that would determine the amount of product. If more HCℓ were used, more H2",procedural,False,False,,errors,False,DBE diagnostic,256,245,243,True,
2023,,1,MU,UNMAPPED,,would be formed. The state of division of the zinc determined the rate of the reaction.,general,False,False,,errors,False,DBE diagnostic,256,93,87,True,
2023,,1,MU,UNMAPPED,1.5,"In Q1.5 candidates had to use the key to determine that there was more reactant than product at equilibrium at temperature T; in other words [NO2] >[N2O4]. If the concentration of the reactant, which was also squared in the Kc expression, was greater than that of the product, Kc would be less than one, but it can never be negative, thus 0 < Kc < 1.",general,False,False,,errors,False,DBE diagnostic,256,359,350,True,
2023,,1,MU,UNMAPPED,1.6,"Q1.6 had the lowest average of the MCQs. This was a Level 4 question. The correct answer was C, but common incorrect answers were B and D. The following equation was given: 4CuO",procedural,False,False,,errors,False,DBE diagnostic,256,183,177,True,
2023,,1,MU,UNMAPPED,,"It was important to observe that O2 was the only species that was in the gas phase. The other two species were solids and were not part of the Kc expression. When the volume of the container was increased/pressure decreased, the number of moles of O2 would increase as the forward reaction would be favoured. The concentration of a species is generally decreased when the volume is increased. In this case, the concentration of the O2 was the only species in the Kc expression and as the Kc stayed constant (temperature stays constant) the concentration of the O2 was the same for the re-instated equilibrium.",general,False,False,,errors,False,DBE diagnostic,256,623,609,True,
2023,,1,MU,UNMAPPED,1.7,"Q1.7 was also answered very poorly with an average of 33%. The concept of strong acid versus weak acid was tested. The strength of the acids differed, so did their pH and electrical conductivity. The stronger the acid, the higher the hydronium ion concentration which causes a lower pH and a higher electrical conductivity. The moles of KOH to neutralise these two solutions are the same. (Consider the acid ionisation reversible reaction: CH3COOH + H2O ⇌ CH3COO- + H3O+. As the hydronium is removed from the equilibrium by reacting with Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 255 the base (KOH), the forward reaction will be favoured, producing more hydronium ions. Thus, even a weak acid will be totally ionised during a reaction with a base.)",conceptual,False,False,,errors,False,DBE diagnostic,256,803,784,True,
2023,,1,MU,UNMAPPED,1.8,"Candidates were unfamiliar with the titration experiment, which resulted in the poor performance for Q1.8.",general,False,False,,errors,False,DBE diagnostic,256,112,106,True,
2023,,1,MU,UNMAPPED,1.9,Q1.9 was answered fairly well with an average of 53%. Statement (i): EΘcell = EΘcathode - EΘanode = +10 – ( -10) = + 20V (ii): Y is more negative thus the anode (iii): X is more positive thus the cathode and will be reduced Only i and ii were correct. Many candidates chose D. If Y is the anode (statement (ii) correct) then Y and not X is oxidized Statements (ii) and (iii) contradict each other.,general,False,False,,errors,False,DBE diagnostic,256,422,397,True,
2023,,1,MU,UNMAPPED,1.10,"The decomposition of concentrated CuCℓ2 is specifically mentioned in the Examination Guidelines and Q1.10 should not have been a problem to candidates. However, the relatively low average suggests that this section was not taught properly.",general,False,False,,errors,False,DBE diagnostic,256,246,239,True,
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,642,631,True,"This section accounts for almost 13% of the total marks in the question paper and it is important for learners to practise the skill of answering multiple-choice questions. These questions can be used as a quick test to see if learners know their theory without taking a lot of time to mark. Teachers should use them as continuous assessment or as spot tests once a topic is completed to test the learners’ level of understanding. Learners must be guided to eliminate the wrong answers through regular practice and assessment. They should not just be given the answers, but should be provided with the reasoning behind the answers."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,179,173,True,Good knowledge of the content is imperative. Learners must be taught how to use the clues given and their knowledge to eliminate distractors rather than guessing the answer.
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,250,244,True,"Subject advisors should compile a booklet of multiple-choice questions arranged according to topics for schools. These questions can be used for weekly assessments. Through discussions, learners can then be shown how to approach such questions."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,267,240,True,How Should You Tackle Your Physical Sciences Multiple-choice Questions: 1. Read and understand the questions. 2. Use the formula sheet to answer questions. 3. Evaluate all the answers. 4. Employ smart guessing. 5. Do away with the outliers.
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,272,264,True,"Draw the structural formula of compounds when the question gives condensed formula. The concept of primary, secondary, and tertiary alcohols (or haloalkanes) must be explained with examples, showing the different number of carbons attached to the functional group."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,340,328,True,"It is important to guide learners on what to check in organic reactions, e.g. in hydrolysis the organic reactant must be a haloalkane; the organic product must be an alcohol and there will never be one product since it is a substitution reaction. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 256"
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,385,377,True,"In questions involving tables with more than one column, learners must use both columns to deduce the answer, e.g. in Q1.4 column 1: they had to check that in test tube Y, Zn has smaller surface area hence lower rate. In column 2: they had to check that HCℓ in test tube Y is more than the one in test tube X, hence the one in test tube Y will result in higher yield (more H2)."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,203,196,True,"Learners must be taught to first write the Kc expression before concluding whether Kc will be greater, smaller, or equal to 1. In Q1.5 Kc = [N2O4] [NO2]2and [NO2]>[N2O4], making Kc smaller than 1."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,367,359,True,"Q1.6 needed an understanding of increase in volume leading to a decrease in pressure and emphasising that only temperature can change the equilibrium constant. A decrease in pressure favours a reaction yielding more moles of gas, which is the forward reaction, increasing the number of moles of O2. The Kc remains constant because only temperature affects Kc."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,576,566,True,"Emphasis on strong versus weak acid in terms of the resulting [H3O+] after ionisation is important as it will affect the pH as well as the electrical conductivities of these acids. Q1.7 needed thorough understanding of the number of protons donated by acids to determine the number of moles of base needed for neutralisation. Since HNO3 and CH3COOH have different strengths, they will have different [H3O+] leading to different pH and electrical conductivities. They are both monoprotic acids so they will require the same number of moles of base for neutralisation."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,447,437,True,"Teachers should focus on the strength of acid and bases. Q1.8 required an understanding of this topic. Also, which ions are present in abundance, if any, at the endpoint. This question involved a reaction between a strong acid and a strong base which would result in [H+]/[H3O+] being equal to [OH-] at endpoint. However, the endpoint was exceeded leading to more acid being added, therefore higher [H+]/[H3O+] and as a result, the pH<7."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,340,333,True,"Learners must know the terminology of titration (using the Examination Guidelines). If more HCℓ is added than what is needed to neutralise the KOH, the titration mixture will be acidic thus pH<7 and there will be more hydronium (H3O+) ions than hydroxide ions per unit volume. Learners must be taught that H+(aq) is the same as H3O+."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,277,269,True,"Learners must be taught that in a galvanic cell, reactions with more positive Eθ values will undergo reduction and those with more negative Eθ values will undergo oxidation. Electrode X in Q1.9 is therefore the cathode and Y the anode resulting in the Eθcell of 0,20 V."
2023,,1,MU,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,256,499,487,True,"Q1.10 involved electrolysis of concentrated CuCℓ2. Learners must be taught that this is the electrolysis of Cu2+ and Cl- ions. Electrolysis is a non-spontaneous reaction. At the anode there will always be an oxidation half reaction, i.e. a loss of electrons. Only C and D are therefore possible. Then since it is a concentrated copper chloride solution, the chloride ion will be oxidised before the water. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 257"
2023,,2,OR,UNMAPPED,2.2.1;2.3.3,"Due to a printing error in the condensed structural formula for compound E in the table, Q2.2.1 and Q2.3.3 were not marked and a conversion table was used to determine the candidates’ total for the question.",general,False,False,,errors,False,DBE diagnostic,259,213,207,True,
2023,,2,OR,UNMAPPED,2.1,"The average for Q2.1, which asked for the definition of the term organic compound, was only 48%. Extra or wrong words were added to definitions that changed the meaning of the definition, for example the word ‘only’. The definition of a hydrocarbon was often written, which was incorrect.",procedural,False,False,,errors,False,DBE diagnostic,259,295,288,True,
2023,,2,OR,UNMAPPED,2.2.2,"In Q2.2.2, ‘butone’ and ‘but-2-one’ were common incorrect answers.",procedural,False,False,,errors,False,DBE diagnostic,259,70,66,True,
2023,,2,OR,UNMAPPED,2.3.1;2.3.2;2.3.4,"In Q2.3.1, Q2.3.2 and Q2.3.4, candidates drew molecules in pencil then went over them with pen and erased the pencil. Not everything was written in pen and when erased, some bonds were omitted. Pen rewrites are unnecessary – candidates can leave molecules in pencil.",general,False,False,,errors,False,DBE diagnostic,259,273,266,True,
2023,,2,OR,UNMAPPED,2.3.1,"In Q2.3.1, candidates took –(CH2)3 – as a side chain instead expanding it. Most identified the ester group correctly, but they swopped the alcohol and the carboxylic acid sides. Some candidates drew the structure of the substituent pentyl instead of methyl. The esters were drawn incorrectly if the number of carbons of the carboxylic acid and the alcohol were swopped. Candidates used condensed formulae instead of structural formulae.",procedural,False,False,,errors,False,DBE diagnostic,259,445,436,True,
2023,,2,OR,UNMAPPED,2.3.2,In Q2.3.2 Fl was used instead of the F for fluorine. Bonds or H atoms were often omitted.,general,False,False,,errors,False,DBE diagnostic,259,94,89,True,
2023,,2,OR,UNMAPPED,2.3.4,"Q2.3.4 was a Level 1 question. The bonds of the ketone’s functional group were omitted, or the H atoms were added; both were incorrect. C C C O H H H H H H The following structure is also wrong: This appears in ketones, aldehydes, and carboxylic acids, and so is not a functional group for any of them. Marking Guidelines have the functional groups encircled for markers, only when that structure is required for a mark in a bigger molecule. Candidates are not required to circle parts of molecules to be awarded marks. It was found that candidates drew the whole structure of F instead of only the functional group.",procedural,False,False,,errors,False,DBE diagnostic,259,699,616,True,
2023,,2,OR,UNMAPPED,2.3.5,In Q2.3.5 the wrong answer methan-1-ol was often seen.,general,False,False,,errors,False,DBE diagnostic,259,58,54,True,
2023,,2,OR,UNMAPPED,,In Q 2.4.1 and 2.4.2 candidates did not know the different types of isomers. Many candidates clearly did not know that functional isomers have different functional groups while chain isomers have the same functional groups but different chain lengths. Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 258,conceptual,False,False,,errors,False,DBE diagnostic,259,352,333,True,
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,179,172,True,Teachers should emphasise the difference in closely related organic chemistry definitions. They should assess different definitions in daily assessments and informal tests.
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,744,720,True,"For IUPAC naming, it is important to emphasise the following sequence: 1. Identify the longest carbon chain which gives the correct parent name (but-). 2. Start numbering from the side giving the functional group the smallest number (2-one when starting from left and 3-one when starting from right so the correct one is 2-one). 3. To complete the name there must be ‘an’ after the ‘but’ of the parent name. It is important to emphasise that the ‘an’ is always included for all organic compounds except hydrocarbons, haloalkanes and esters. 4. If changing the position of the functional group does not change the IUPAC name, then it is not necessary to include the number indicating the position of the functional group."
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,427,419,True,"Learners should familiarise themselves on how to draw functional groups from the table in the Examination Guidelines. Learners should know the difference between an ester and a carboxylic acid functional group. If -COOH is at the end of the structure, then it is a carboxylic acid. Swopping the ‘CO’ and ‘O’ changes the compound, e.g. in this case methyl pentanoate was given and if swopped, it becomes butyl ethanoate."
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,310,302,True,"The importance of the use of a periodic table to identify symbols of elements, especially halogens must be emphasised. As they are mainly taught in Grade 10, they must be revised in Grade 12. The number of bonds that each atom must have (valency) must be revised since it is also only done in Grade 10."
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,126,120,True,Structural formula of the functional group must show all bonds around the C and O atoms but should not show any H-atoms.
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,194,188,True,The number of carbon atoms on the side attached to the ‘O’ in the ester must be used to determine the number of carbons (and hence the IUPAC name) of the alcohol used to produce the ester.
2023,,2,OR,UNMAPPED,,,,,,,suggestions,True,DBE diagnostic,259,209,201,True,"Types of isomerism must be thoroughly taught, with examples of each being provided. It must also be emphasised that one compound cannot be an isomer, but two or more different molecules can be isomers."
2023,,3,PH,UNMAPPED,3.1,"Even though the definition in Q3.1 was well answered, some common mistakes were: Atmospheric pressure ‘of a substance’; omitting the word ‘temperature’; and only mentioning ‘pressure’ instead of ‘vapour pressure’.",general,False,False,,errors,False,DBE diagnostic,260,219,213,True,
2023,,3,PH,UNMAPPED,3.2,"In Q3.2 a conclusion had to be drawn to express the relationship between the x-axis and y-axis for curve P. It was important that the dependent and independent variables were not swopped. The statement had to be when the molecular mass was higher the boiling point would be higher. If the candidate wrote: ‘if the boiling point is higher, the molecular mass is higher’, the mark was forfeited. The graph was not going through Physical Sciences National Senior Certificate Diagnostic Report 2023 - Part 1 259 the origin and therefore the relationship was only proportional and not directly proportional.",general,False,False,,errors,False,DBE diagnostic,260,618,602,True,
2023,,3,PH,UNMAPPED,3.3,In Q3.3 the candidates failed to make comparisons of the three curves shown on the graph. Candidates were not able to analyse the information given in graph to make the connection between dependent and independent variables. Their answers were focused in general on the reason why carboxylic acids would have the highest boiling point. Some candidates omitted either the comparison of the strength of the intermolecular forces or the energy needed to overcome these forces. Often the candidates incorrectly stated that the molecule was stronger. The intermolecular forces were stronger.,procedural,False,False,,errors,False,DBE diagnostic,260,597,586,True,
2023,,3,PH,UNMAPPED,3.4.1,"In Q3.4.1 it was clearly stated that curve R was for alcohols. Candidates who stated that curve S was for alcohols clearly did not read the question properly. At the beginning of the question, it is was stated that the curves were for alcohols, aldehydes, and carboxylic acids so it was unacceptable for candidates to answer alkanes or alkenes.",reading,False,False,,errors,False,DBE diagnostic,260,353,344,True,
2023,,3,PH,UNMAPPED,3.4.2,"In Q3.4.2 some candidates referred to bonds instead of intermolecular forces and the mark was forfeited. When comparing the strength of intermolecular forces or boiling points, the words/terms ‘weaker’/‘stronger’/‘weakest’/‘strongest’ were necessary or the mark for comparison was forfeited.",general,False,False,,errors,False,DBE diagnostic,260,299,291,True,
2023,,3,PH,UNMAPPED,3.5.1;3.5.2,Q 3.5 was a Level 3 question that expected candidates to read the molecular mass from the graph corresponding with a boiling point of 97 oC and to use this information to determine the IUPAC name. The molecular mass in Q3.5.1 was correctly determined from the graph but most candidates could not deduce its IUPAC name in Q3.5.2. The general formula for an alcohol is CnH2n+2O thus C3H8O and this is propan-1-ol.,general,False,False,,errors,False,DBE diagnostic,260,419,411,True,
2023,,3,PH,UNMAPPED,3.6,"In Q3.6 candidates did not understand that P, R and S were curves, and that A and B were different molecules. Some candidates explained the differences in boiling point in terms of isomerism instead of the correct structure. Some used the words ‘branched’ although the question introduction stated that the molecules were straight chain molecules. A and B were from two different homologous series because they were on two different curves. In this question candidates were supposed to check 74 g∙mol-1 from the graph, then they had to determine to which homologous series compounds belonged and explain why they had the same molecular mass but different boiling points.",general,False,False,,errors,False,DBE diagnostic,260,682,670,True,
2023,,3,PH,UNMAPPED,3.6,"Concepts of comparison between two compounds in Q3.6. and three compounds in Q 3.4 made it difficult for candidates. The degrees of comparison should have been used – when comparing two compounds the comparative degree should be used, such as ‘bigger’, ‘stronger’ and ‘higher’. When comparing three compounds the superlative degree should be used, such as ‘the compound has the ‘biggest’/’strongest’/’highest’.",conceptual,False,False,,errors,False,DBE diagnostic,260,419,410,True,
