year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,source,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text,avg_performance_pct,avg_topic_v2,priority_band
2020,P1,1,ALGEBRA,ALG,1.1.1,"In Q1.1.1 some candidates divided throughout by x. In doing so, they reduced a quadratic equation to a linear equation and in the process ‘lost’ a root of the equation. A few candidates factorised the expression as ( )( ) 6 1 x x - + or ( )( ) 3 2 x x - + . Both of these were incorrect.",procedural,False,False,,errors,DBE diagnostic,295,287,True,,72,ALG,low
2020,P1,1,ALGEBRA,ALG,1.1.2,"Rounding off the answers to two decimal places is still a problem for some candidates. In Q1.1.2 some candidates rounded –0,876… to –0,87 instead of –0,88. A few candidates rounded off to three decimal places.",general,False,False,,errors,DBE diagnostic,217,209,True,,72,ALG,low
2020,P1,1,ALGEBRA,ALG,1.1.3,"In answering Q1.1.3 many candidates treated the inequality as an equation. Their answer would read: ( )( ) 1 2 0 x x - + < followed by 1 0 or 2 0 x x \ - < + < . These candidates did not realise that the question dealt with the product of two numbers and that the product of two negative numbers does not yield a negative result. In addition, the use of the words and or were not understood.",general,False,False,,errors,DBE diagnostic,405,391,True,,72,ALG,low
2020,P1,1,ALGEBRA,ALG,1.1.4,"Most candidates had some idea that they had to square both sides of the equation in Q1.1.4. Few candidates were unable to square the binomial on the RHS correctly, for example they wrote ( ) 2 2 2 4 x x - = + instead of ( ) 2 2 2 4 4 x x x - = - + . Very few 1.1 1.2 1.3 2.1 2.2 3.1 3.2 4.1 4.2 5.1 5.2 5.3 5.4 5.5 6.1 6.2 6.3 7.1 7.2 8.1 8.2 8.3 8.4 8.5 9.1 9.2 10.1 10.2 11.1 11.2 11.3 Ave. performance % Sub-question Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 186 candidates checked if the solutions obtained were valid in the original equation and consequently failed to reject x = –2 as a solution.",notation,False,False,,errors,DBE diagnostic,853,632,True,,72,ALG,low
2020,P1,1,ALGEBRA,ALG,1.2,"In Q1.2 some candidates made the following errors when rewriting the linear equation in terms of one variable: 3 y x = - or 3 y x = + 3 x y = + . Other candidates overlooked the factor of y in the second term when substituting into the quadratic equation. They would write ( ) ( ) 2 2 3 4 3 15 y y y - + - - = instead of ( ) ( ) 2 2 3 4 3 15 y y y y - + - - = . Some candidates used the quadratic formula to solve the equation 2 2 3 0 y y - - + = . However, they wrote their answer as 3 or 1 2 x x = - = instead of 3 or 1 2 y y = - = .",reading,False,False,,errors,DBE diagnostic,555,535,True,,72,ALG,low
2020,P1,1,ALGEBRA,ALG,1.3,"Many candidates did not know how to answer Q1.3. A few candidates managed to arrive at 11,18 n < but could not conclude that n = 11. Some candidates rewrote the inequality as 200 300 5 0 n - < . Then went on to write 200 300 5 0 n - < . From this step, a few then went on to write 100 150 5 0 n - < . This was a mathematical breakdown and no marks were awarded even if the candidate arrived at the correct answer from this point.",conceptual,False,False,,errors,DBE diagnostic,444,429,True,,72,ALG,low
2020,P1,2,PATTERNS,SEQ,2.1,"In Q2.1 some candidates incorrectly assumed that the given sequence was quadratic and proceeded to calculate the second difference. A reasonable number of candidates were only able to derive one equation in x and y. As a result, they were unable to use the method of simultaneous equations to calculate the values of x and y. Very few candidates realised that they could have solved this question by inspection. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 187",procedural,False,True,,errors,DBE diagnostic,503,487,True,,66,SEQ,low
2020,P1,2,PATTERNS,SEQ,2.2.2,"In answering Q2.2.2, some candidates confused n with Tn.. Instead of substituting n with 50, they incorrectly assumed that Tn. was 50.",procedural,False,True,,errors,DBE diagnostic,140,134,True,,66,SEQ,low
2020,P1,2,PATTERNS,SEQ,2.2.1;2.2.3,"In answering Q2.2.3 some candidates used the incorrect value of a in the formula for the sum of an arithmetic sequence. Instead of using a = 9, from the sequence of first differences, they used the value of a that was calculated in Q2.2.1. Some candidates worked backwards, i.e. they started with 2 6 3 nS n n = + and showed this formula to be true by substituting different values of n into it. This was not acceptable. A few candidates did not realise that the sequence of first differences of a quadratic sequence is linear. These candidates incorrectly used the sum formula for a geometric sequence instead of the sum formula for an arithmetic sequence.",arithmetic,False,False,,errors,DBE diagnostic,672,657,True,,66,SEQ,low
2020,P1,2,PATTERNS,SEQ,,"Many candidates assumed that the sum of the first differences was 21 060 instead of the nth term of the quadratic sequence being 21 060. They incorrectly started their answer as 2 21060 6 3 n n = + . Some candidates left out the ‘= 0’ when rewriting the equation in the standard quadratic form. Subsequently, they arrived at an algebraic expression for which the value of n could not be calculated. Some candidates failed to recall that the value of n should be a natural number.",procedural,False,True,,errors,DBE diagnostic,491,479,True,,66,SEQ,low
2020,P1,3,PATTERNS,SEQ,3.1,"In Q3.1 some candidates were unable to expand the series correctly. Many candidates correctly calculated r as 1 3 but were unable to conclude that the series converges because 1 1 r - < < . Having calculated the value of r correctly, some candidates then correctly calculated the sum to infinity. This was not required and candidates were not given credit for doing so. Some candidates read 2 4.3 p - as 2 (4,3) p - instead of ( ) 2 4 3 p - . These candidates then stated that r was 4,3. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 188",procedural,False,False,,errors,DBE diagnostic,583,563,True,,40,SEQ,high
2020,P1,3,PATTERNS,SEQ,3.2,When answering Q3.2 some candidates made the assumption that 2 9 n S = . This was incorrect. Most candidates did not see the link between k and p. Some candidates expanded the series correctly but then calculated 3 p r - = instead of 1 3 r = . Many candidates wrote 9 2 3.4 2 = = - p a instead of the sum to infinity 9 2 1 = - = ¥ r a S .,notation,False,True,,errors,DBE diagnostic,353,338,True,,40,SEQ,high
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.1,"In Q4.1 instead of the correct answer of 1 ; 2 x y = = , some candidates gave as the answer: 1 ; 2 p q = = or vertical asymptote = 1; horizontal asymptote = 2 or , 1; , 2 x R x y R y Î ¹ Î ¹ . None of these were accepted as correct.",general,False,False,,errors,DBE diagnostic,243,232,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.1.2,"In answering Q4.1.2 many candidates did not realise that the gradient of this axis of symmetry of the hyperbola was –1. Some common incorrect answers were 3 2 y x = - + , y x = - and y x c = + .",procedural,False,False,,errors,DBE diagnostic,208,194,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.1.3,"When attempting Q4.1.3 some candidates calculated the intercepts with the axes correctly but had incorrect asymptotes. Of these candidates, some realised that there was a problem with their calculations and so did not sketch the graph. Others sketched a hyperbola that cut the asymptotes. The latter group of candidates showed very little understanding of the concept of asymptote. Some candidates correctly calculated the x- and y- intercepts but did not indicate these on the graph. A few candidates drew a decreasing function instead of an increasing function.",conceptual,False,False,,errors,DBE diagnostic,574,563,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.1,"Many candidates were unable to read off the coordinates of the turning point from the given equation in answering Q4.2.1. Instead, they first wrote the equation in the form 2 y ax bx c = + + , then calculated the axis of symmetry and finally the minimum value. These candidates wasted a lot of time. Some candidates gave the x-coordinate of point A as 5 instead of –5 whilst a few incorrectly assumed that point A was on the y-axis and gave the x-coordinate as 0. A small number of candidates gave the answer as (–8 ; –5) instead of (–5 ; –8).",procedural,False,True,,errors,DBE diagnostic,571,543,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.2,The following incorrect answers were given in Q4.2.2: 8 y > - (the minimum value was excluded); 8 y £ - (candidates were unable to establish that the value of y increases Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 189 as they move up along the y-axis) or y R Î (candidates showing little understanding that the graph only exists for a portion of the y-axis).,procedural,False,False,,errors,DBE diagnostic,404,387,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.3,"In Q4.2.3 many candidates were able to establish that the value of m was –5. However, some of them substituted the value of –5 into the equation for f instead of g. A reasonable number of candidates incorrectly calculated the x- and y-intercepts of g instead of the coordinates of D. These candidates showed a lack of understanding of the question.",procedural,False,False,,errors,DBE diagnostic,357,348,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.4,"In Q4.2.4 very few candidates recognised the shape as a trapezium, and since most of the measurements were known, they could have calculated the area directly by using the formula for the area of trapezium. It seems as if the formula for the area of a trapezium is not well known by candidates. Many candidates broke up the area into two triangles: one right-angled and the other not. They then substituted the length of two sides of the triangle that was not right-angled into the formula: area = 1 2 bh. These candidates did not realise that the pre-requisite to using this formula is a perpendicular height.",procedural,False,False,,errors,DBE diagnostic,623,610,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.5,"In Q4.2.5 many candidates swopped x and y in the equation, and could not correctly make y the subject of the formula. From 1 9 2 2 y x = - , candidates wrote down 9 2 1 2 x y - = and could not simplify this further. Many candidates gave an answer in terms of logarithms.",procedural,False,False,,errors,DBE diagnostic,283,270,True,,55,FUNC,medium
2020,P1,4,"FUNCTIONS (HYPERBOLA, PARABOLA, STRAIGHT LINE AND ITS",FUNC,4.2.6,"Very few candidates answered Q4.2.6 correctly. From their responses it appeared as if most candidates did not have a clear strategy, but just tried any approach that might have some merit, e.g. equating ( ) h x and ( ) f x . Many candidates made mistakes when rewriting ( ) ( ) 2 1 5 8 2 f x x = + - in the form ( ) 2 f x ax bx c = + + , and therefore could not determine ( ) x f / correctly.",general,False,False,,errors,DBE diagnostic,406,392,True,,55,FUNC,medium
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,,"Some candidates swopped the coordinates and gave the answer as ( ) 1 ; 0 , instead of ( ) 0 ; 1 . They did not realise that 0 y = on the x-axis.",general,False,False,,errors,DBE diagnostic,152,144,True,,45,FUNC,high
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.2,"In Q5.2 some candidates wrote 9 as 33 instead of 32, and therefore concluded that 3 x = - . A few candidates attempted to solve the equation 3 9 x - = as follows: 3 9 3 3 x - = 3 x \- = 3 x = - This was a mathematical breakdown.",notation,False,False,,errors,DBE diagnostic,251,228,True,,45,FUNC,high
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.3,"Many candidates determined the domain of f , instead of 1 - f , and gave x R Î as the answer to Q5.3. Some candidates gave the answer as ( ) ¥ Î ;0 y . These candidates were under the impression that all x-variables change to y in the inverse without realising that the domain of the inverse remains a set of values of x. Some candidates used the incorrect notation when presenting their answers, for example ( ] 0; xÎ ¥ or [ ] ¥ Î ; 0 x instead of ( ) ¥ Î ;0 x .",notation,False,False,function,errors,DBE diagnostic,480,463,True,,45,FUNC,high
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.4,"A common incorrect response to Q5.4 was that h was a vertical stretch by a factor of 27. In this instance, candidates failed to respond to the question that asked about the translation. Many candidates rewrote the equation as 3 3 x y - + = , and then said that the graph shifted 3 units to the left, instead of to the right.",procedural,False,False,,errors,DBE diagnostic,334,324,True,,45,FUNC,high
2020,P1,5,FUNCTIONS (EXPONENTIAL AND INVERSE),FUNC,5.4;5.5,"Many candidates did not realise that Q5.5 was linked to Q5.4. Instead they opted for the algebraic solution to this question. In doing so, a number of candidates made errors in the sign of the answer. They wrote x < 3 instead of x > 3.",notation,False,False,,errors,DBE diagnostic,242,235,True,,45,FUNC,high
2020,P1,6,FINANCE,FIN,6.1.1,"Many candidates did not realise that there was an immediate payment followed by payments at the end of each month for 12 years. They used n =144 instead of n =145 in the future value annuity formula in Q6.1.1. Despite the question indicating regular recurring payments, some candidates incorrectly used the compound increase formula. Other common errors were the use of n =12, i.e. incorrectly assuming that yearly payments were made and the use of an incorrect value of 0,075 100 for i.",procedural,False,True,,errors,DBE diagnostic,498,487,True,,48,FIN,high
2020,P1,6,FINANCE,FIN,6.1.2,"In Q6.1.2 many candidates used the correct formula but substituted 1 n = and 0,075 i = instead of 12 n = and 0,075 12 i = . They did not realise that the compounding period was still monthly and not yearly. Some candidates calculated the period from 31 January 2032 to 31 January 2033 as 13 months, instead of 12.",procedural,False,False,,errors,DBE diagnostic,328,313,True,,48,FIN,high
2020,P1,6,FINANCE,FIN,,"Many candidates substituted the given final value as P and the initial cost as A in the reducing balance depreciation formula. This was a mathematical breakdown as the final value after depreciation cannot exceed the initial cost of an item. A number of candidates failed to correctly convert from exponential form to log form. In many cases 0,37 0,78n = was written as 0,37 log 0,78 n = , instead of 0,78 log 0,37 n = .",procedural,False,False,,errors,DBE diagnostic,433,420,True,,48,FIN,high
2020,P1,6,FINANCE,FIN,6.2.1,In Q6.2.1 some candidates used n = 71 instead of n = 72 in the present value annuity formula. Some candidates calculated the monthly payment instead of the loan amount.,general,False,False,,errors,DBE diagnostic,174,168,True,,48,FIN,high
2020,P1,6,FINANCE,FIN,6.2.2,Very few candidates had any idea how to respond to Q6.2.2. Many calculated the balance after 60 payments and subtracted this amount from the original loan amount. They failed to take into consideration the total amount repaid over the period. Some candidates confused the balance outstanding after 60 payments were made as the amount of interest that was paid over the period. Some candidates calculated the rate of interest of the loan rather than the amount of interest.,procedural,False,False,,errors,DBE diagnostic,483,472,True,,48,FIN,high
2020,P1,7,CALCULUS,CALC,7.1,"In Q7.1 many candidates made the following notational errors: ( ) ( ) ( ) 0 lim h f x h f x f x h ® + - = or ( ) ( ) 0 lim h f x h f x h ® + - = ( ) ( ) lim 0 f x h f x h h + - ® . They lost a mark for these errors. Some candidates made the following mistakes when removing brackets: ( ) ( ) 2 2 2 2 2 x h x h + = + , ( ) 2 2 2 1 2 1 x x - - = - - , ( ) 2 2 2 2 2 2 2 x h x xh h + = + + or ( ) ( ) 2 2 f x h x h + = + .",notation,False,False,,errors,DBE diagnostic,441,419,True,,66,CALC,low
2020,P1,7,CALCULUS,CALC,7.2.1,The common error in Q7.2.1 was to rewrite 5 2x as 5 2x instead of 2 5x . Another common response was rewriting the first term in differentiable form and writing the derivative of the second term in the same step. It was incorrect to perform two different processes in the same step. ( ) 5 2 3 d x x dx + = 2 2 5 3 d x x dx æ ö + ç ÷ ç ÷ è ø 3 2 5 2 3 5 x x - = +,procedural,False,False,,errors,DBE diagnostic,410,362,True,,66,CALC,low
2020,P1,7,CALCULUS,CALC,7.2.2,"Many candidates did not recognise that the numerator in Q7.2.2 was a difference of two squares. Consequently, they had difficulty in factorising and simplifying the expression. Many candidates resorted to this incorrect method of simplification: 2 2 4 9 4 9 3 4 6 4 6 2 x x x x x - = - = - + . This constituted a mathematical breakdown and candidates were not credited for arriving at the correct simplified answer. Some candidates incorrectly differentiated the numerator and denominator: 2 4 9 8 2 4 6 4 x x x - = = + .",procedural,False,False,,errors,DBE diagnostic,535,521,True,,66,CALC,low
2020,P1,8,CALCULUS,CALC,,"It was evident that candidates knew the interval for which the graph was increasing. However, they were unable to write this interval using the correct notation. The following incorrect answers were noted: 2 1 x > > - , – 1 and 2 and 1 or 2 x x = - = .",notation,False,False,inequality,errors,DBE diagnostic,265,252,True,,39,CALC,high
2020,P1,8,CALCULUS,CALC,8.2;8.4,Many candidates were unable to answer Q8.2 because they were unable to calculate the second derivative of g(x). Some used the derivative given in Q8.4 to obtain the answer to Q8.2. This was not acceptable.,general,False,False,,errors,DBE diagnostic,213,205,True,,39,CALC,high
2020,P1,8,CALCULUS,CALC,8.2;8.3,"In answering Q8.3 some candidates gave their answers as specific values, e.g. –1, 0 or 2, instead of an interval. Many candidates did not link the answer to Q8.2 with the answer to Q8.3.",general,False,False,,errors,DBE diagnostic,192,186,True,,39,CALC,high
2020,P1,8,CALCULUS,CALC,,"Most candidates did not use the method of determining the derivative of 3 2 ( ) g x ax bx cx = + + , and then equating coefficients with those of the given derivative, / 2 ( ) 6 6 12 g x x x = - + + . Many simply wrote down the answer only, giving the impression that they integrated / 2 ( ) 6 6 12 g x x x = - + + .",presentation,False,False,,errors,DBE diagnostic,324,316,True,,39,CALC,high
2020,P1,8,CALCULUS,CALC,,"Most candidates did not realise that the tangent to g has its maximum gradient at the point of inflection. Some candidates calculated the equation of the tangent to the graph at 2 x = , the maximum turning point.",general,False,False,,errors,DBE diagnostic,221,212,True,,39,CALC,high
2020,P1,9,CALCULUS,CALC,9.1,In Q9.1 many candidates used the formula for volume of a rectangular prism instead of the formula for surface area. Some candidates attempted to work backwards from the answer but were unsuccessful in their attempts. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 194,general,False,False,,errors,DBE diagnostic,309,292,True,,25,CALC,critical
2020,P1,9,CALCULUS,CALC,,"Most candidates calculated the derivative of the Cost function, 2 ( ) 90 48 C w w wh = + , as / ( ) 180 48 C w w h = + . This was incorrect because: firstly, h is not a constant and secondly, h is a function in w, i.e. h is dependent on w. Candidates made mistakes in making h the subject of the formula in 2 3 5 V l b h w h = ´ ´ = = . Instead of 2 3 5 w h = , they obtained 2 3 5 w h = or 2 5 3 h w = - .",procedural,False,False,,errors,DBE diagnostic,424,406,True,,25,CALC,critical
2020,P1,10,PROBABILITY,PROB,10.1,In Q10.1 many candidates gave the answer as 10!. This was incorrect. These candidates overlooked the phrase in the question which stated that digits may be repeated.,reading,False,False,,errors,DBE diagnostic,173,165,True,,30,PROB,critical
2020,P1,10,PROBABILITY,PROB,10.2.1,"Many candidates did not answer Q10.2.1 correctly because they failed to interpret and apply the restrictions correctly. Some candidates wrote ( ) ( ) ( ) 8! 10! 10! 8! 8! 10! 2! 10! 10! 10! ´ ´ ´ ´ ´ ´ ´ ´ ´ instead of ( ) ( ) ( ) 8 10 10 8 8 10 2 10 10 10 ´ ´ ´ ´ ´ ´ ´ ´ ´ , which is a clear indication that they do not understand the general counting principle. Other candidates gave the answer as ( ) ( ) ( ) 8 10 10 8 8 10 2 10 10 10 ´ ´ + ´ ´ + ´ ´ ´ . This was also incorrect.",procedural,False,False,,errors,DBE diagnostic,500,483,True,,30,PROB,critical
2020,P1,10,PROBABILITY,PROB,10.1;10.2.1;10.2.2,Very few candidates attempted Q10.2.2 as this question was dependent on the answers to Q10.1 and Q10.2.1.,general,False,False,,errors,DBE diagnostic,110,105,True,,30,PROB,critical
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,11.1,"In Q11.1 some candidates wrote the answer as 0,5 0,5 + instead of 0,5 0,5 ´ . This reflects a misunderstanding of the concepts of and or in the description of two consecutive events.",notation,False,False,inequality,errors,DBE diagnostic,193,182,True,,18,PROB,critical
2020,P1,11,PROBABILITY AND COUNTING PRINCIPLES,PROB,11.2,In Q11.2 some candidates did not understand the meaning of the concept at least and gave the answer for the three events in which the bull’s eye was hit exactly twice. They omitted the instance where the bull’s eye was hit three times. Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 195,conceptual,False,False,,errors,DBE diagnostic,326,311,True,,18,PROB,critical
2020,P2,1,DATA HANDLING,STAT,1.1,"In Q1.1 some candidates did not calculate the values of a and b correctly. This was on account of entering incorrect values into the calculator. Some could not round off correctly to two decimal places. A few candidates swopped the values of a and b in the equation. Their equation was 9,50 0,91 y x = - . Some omitted the variable x in the equation.",procedural,False,False,,errors,DBE diagnostic,360,350,True,,74,,low
2020,P2,1,DATA HANDLING,STAT,,"Whilst many candidates were able to draw the regression line correctly, some candidates drew the line of best fit. Some candidates drew a regression line that extended beyond the points on the scatter plot. This is incorrect since there is insufficient information to predict the behaviour of the data outside the given dataset.",procedural,False,False,,errors,DBE diagnostic,337,328,True,,74,,low
2020,P2,1,DATA HANDLING,STAT,1.3,"Some candidates substituted incorrectly in Q1.3, i.e. they substituted 69 for y instead of x. Some candidates did not know the meaning of the word predict. These candidates substituted a random value for x into the equation.",conceptual,False,False,,errors,DBE diagnostic,231,224,True,,74,,low
2020,P2,1,DATA HANDLING,STAT,,Some candidates did not realise that this question required the value of r. Instead they commented on the strength of the relationship between the Mathematics and Science marks. 1.1 1.2 1.3 1.4 1.5 1.6 2.1 2.2 2.3 2.4 2.5 3.1 3.2 3.3 3.4 3.5 3.6 4.1 4.2 4.3 4.4 4.5 5.1 5.2 5.3 5.4 6.1 6.2 6.3 6.4 7.1 7.2 7.3 7.4 8.1 8.2 9.1 9.2 10.1 10.2 Ave. performance % Sub-question Mathematics National Senior Certificate Diagnostic Report 2020 – Part 1 197,general,False,False,,errors,DBE diagnostic,697,447,True,,74,,low
2020,P2,1,DATA HANDLING,STAT,1.6,In answering Q1.6 many candidates stated that the Mathematics marks were higher than the Science marks instead of commenting on the trend in the data. These candidates did not know the meaning of the word ‘trend’.,conceptual,False,False,,errors,DBE diagnostic,221,213,True,,74,,low
2020,P2,2,DATA HANDLING,STAT,,Candidates were not careful when capturing the data into their calculators. This led to incorrect answers for the mean and standard deviation.,procedural,False,False,,errors,DBE diagnostic,148,142,True,,75,,low
2020,P2,2,DATA HANDLING,STAT,2.4,In Q2.4 some candidates calculated the limits as x x s ± instead of x x s ± .,general,False,False,,errors,DBE diagnostic,84,77,True,,75,,low
2020,P2,2,DATA HANDLING,STAT,2.5,"Many candidates were unable to interpret each of the given statements in Q2.5. Further, they were unable to make a connection between the statements and the information provided in the graph. This led to candidates guessing the answer.",general,False,False,,errors,DBE diagnostic,243,235,True,,75,,low
2020,P2,3,ANALYTICAL GEOMETRY,AGEO,3.1,"In Q3.1 some candidates made an incorrect substitution into the gradient formula, e.g. 4 4 4 0 WP m - = - - .",procedural,False,False,,errors,DBE diagnostic,116,109,True,,57,,medium
2020,P2,3,ANALYTICAL GEOMETRY,AGEO,3.2,"The equation of the straight line ST was given. Notwithstanding this, some candidates could not identify the gradient of ST in answering Q3.2. Instead of proving that ST was perpendicular to WP, these candidates assumed that WP was perpendicular to ST and then went on to calculate the gradient of ST.",general,False,True,,errors,DBE diagnostic,309,301,True,,57,,medium
2020,P2,3,ANALYTICAL GEOMETRY,AGEO,3.3,"In answering Q3.3 some candidates had difficulty in rewriting the equation 5 2 60 0 y x + + = in y-form. Instead of solving a set of simultaneous equations to calculate the values of x and y, some candidates created the equation 1 5 2 60 6 2 y x x + + = + and then went on to calculate the x- and y-intercepts of this function. Some candidates incorrectly assumed that SP was parallel to the x-axis and therefore the y-coordinate of S was –4. They then substituted this y-value into the equation 5 2 60 0 y x + + = to obtain the x-value of –20. Hence they arrived at the coordinates of S to be (–20 ; –4).",procedural,False,True,,errors,DBE diagnostic,625,605,True,,57,,medium
2020,P2,3,ANALYTICAL GEOMETRY,AGEO,,Candidates could not identify the x-coordinate of the point R. Hence they could not calculate the length of WR.,general,False,False,,errors,DBE diagnostic,117,111,True,,57,,medium
2020,P2,3,ANALYTICAL GEOMETRY,AGEO,3.5,In Q3.5 many candidates were unable to use the formula tan m q = correctly. They either used incorrect angles or incorrect gradients in the formula. Some candidates referred to all angles in their calculations as q . This lead to major confusion.,procedural,False,False,,errors,DBE diagnostic,253,246,True,,57,,medium
2020,P2,3,ANALYTICAL GEOMETRY,AGEO,3.6,"In answering Q3.6, many candidates adopted the strategy of calculating the area of a triangle. However, they used the formula: area of triangle = height base´ 2 1 even though the perpendicular height of the triangle was unknown. They substituted the length of a side of the triangle as the perpendicular height.",procedural,False,False,,errors,DBE diagnostic,321,311,True,,57,,medium
2020,P2,4,ANALYTICAL GEOMETRY,AGEO,4.1,Candidates were unable to calculate the value of r2 correctly when answering Q4.1. Many would calculate the value of r in the following manner 2 2 3 4 5 + = and then write the equation of the circle as 2 2 5 x y + = instead of 2 2 25 x y + = .,general,False,False,,errors,DBE diagnostic,255,243,True,,47,,high
2020,P2,4,ANALYTICAL GEOMETRY,AGEO,4.2,"In Q4.2 a number of candidates were unable to establish the radius of the bigger circle. Instead, they incorrectly used the radius of the smaller circle in their answer: 25 ) 4 ( ) 3 ( 2 2 = - + + y x .",procedural,False,False,,errors,DBE diagnostic,209,202,True,,47,,high
2020,P2,4,ANALYTICAL GEOMETRY,AGEO,4.3,"In answering Q4.3, some candidates used the gradient of OM instead of the gradient of MN to determine the equation of the line. Others could not correctly relate the gradient of OM to the gradient of MN.",general,False,False,,errors,DBE diagnostic,209,203,True,,47,,high
2020,P2,4,ANALYTICAL GEOMETRY,AGEO,4.4,Candidates were unable to establish the value of p or the coordinates of S. Instead they incorrectly made assumptions about these values when answering Q4.4. Some candidates wrote down a positive value for p despite the point being in the third quadrant. Others incorrectly assumed that the coordinates of S were (–3 ; 4).,procedural,False,True,,errors,DBE diagnostic,332,322,True,,47,,high
2020,P2,4,ANALYTICAL GEOMETRY,AGEO,4.5,"Some candidates were unable to interpret Q4.5 correctly. They incorrectly assumed that the centres of the circles were points O and M and hence calculated the length of OM unnecessarily. Many candidates could calculate the distance between the centres, B and M, to be 2 but they were unable to use this information to calculate the values of k.",procedural,False,True,,errors,DBE diagnostic,354,344,True,,47,,high
2020,P2,5,TRIGONOMETRY,TRIG,5.1,"In Q5.1 some candidates gave the answer: period of f is 1 2 . These candidates confused amplitude with period. Some candidates gave the answer as an interval, e.g. 0 0 (0 ;360 ). These candidates did not understand the difference between period and domain.",general,False,False,,errors,DBE diagnostic,265,256,True,,28,,critical
2020,P2,5,TRIGONOMETRY,TRIG,,A number of candidates wrote the amplitude as 1 2 - instead of 1 2 .,notation,False,False,,errors,DBE diagnostic,75,68,True,,28,,critical
2020,P2,5,TRIGONOMETRY,TRIG,5.3,"In answering Q5.3, most candidates were unable to read off values from the graph correctly. Some gave the following incorrect answer: 0 0 (180 ) (180 ) f g - 0 2 1 2 1 = - =",procedural,False,False,,errors,DBE diagnostic,195,173,True,,28,,critical
2020,P2,5,TRIGONOMETRY,TRIG,5.4.1,"Many candidates did not use the information provided in the graphs to answer Q5.4.1. Instead, they tried to solve the equation ) 10 ( ) 10 ( 0 0 - = - x g x f . They arrived at ] 30 ) 10 sin[( ) 10 cos( 2 1 0 0 0 + - = - - x x and could not proceed any further. Some candidates incorrectly assumed that the graphs would shift to the left instead of right.",procedural,False,True,,errors,DBE diagnostic,364,355,True,,28,,critical
2020,P2,5,TRIGONOMETRY,TRIG,5.4.2,Many candidates did not attempt Q5.4.2. They did not see the link between the question and the graphs that were given.,general,False,False,,errors,DBE diagnostic,123,118,True,,28,,critical
2020,P2,6,TRIGONOMETRY,TRIG,6.1.1,In Q6.1.1 some candidates were unable to correctly write the ratio for tanq using the coordinates of P. They wrote 12 5 tan - = q instead of 5 12 tan - = q .,notation,False,False,,errors,DBE diagnostic,165,157,True,,44,,high
2020,P2,6,TRIGONOMETRY,TRIG,6.1.2,Poor calculator skills resulted in some candidates obtaining the incorrect value of r in Q6.1.2. Candidates entered the LHS of the statement 2 2 2 12 5 r = + - exactly as it was written. The calculator returned a value of 119 for 2r .,procedural,False,False,,errors,DBE diagnostic,245,234,True,,44,,high
2020,P2,6,TRIGONOMETRY,TRIG,6.1.3,"In answering Q6.1.3, some candidates incorrectly assumed that PS was parallel to the y–axis and therefore let a = –5. They then used 2 2 2 ( 5) 6,5 b - + = to calculate the value of b. When calculating the value of b, candidates defied the instruction of not using a calculator.",procedural,False,True,,errors,DBE diagnostic,291,278,True,,44,,high
