document_id,year,paper,document_type,source_text_file,extraction_quality,question_number,subquestion,marks,marks_all_found,question_text,question_char_count,segment_index,segmentation_status,question_id,topic,subtopic,mapping_method,rule_id,mapping_confidence,taxonomy_version
2024_nov_p1_exam_maths,2024,P1,exam,data\processed\ocr\text\2024_nov_p1_exam_maths_ocr.txt,ocr_good,12.0,,4.0,"[3, 2, 4, 4, 3, 4]","QUESTION 12.2 by allowing the letters D, F, I, Q, U and V to be used.
Calculate the percentage increase in the number of different codes that can now be
formed.

TOTAL:

Copyright reserved

(3)

(2)

(4)
19]

Q)

(4)

2)
[3]

150

Mathematics/P1 DBE/November 2024
NSC Confidential
INFORMATION SHEET
xe —bt Vb’ —4ac
2a
A= P(1+ni) A=P(\-ni) A= P(1-i)"" A= P(1+i)""
T,=a4+(n-l)d 8, =F fa+(n—na]
T, = ar"" S _ alr” -1) sre#l S,= a 3 -l<r<l
, r-1 Fr
posi 1 pa xia G+)""
i i
_ f(xth)- f(x)
“x)= 1
POs eh
+ +
d=, -%)""+0,-9)"" m(A%,%*2)
2 2
y=mx+e y-y, =m(x-x,) m= 221 m=tané
x —%

(x-a) +(y-bY =”?
5
sinB sinC

a c

In AABC: —
sin A

a =b’ +c? —2be.cos A

area AABC = 5 abesin C

sin(a + 8) =sina.cos f + cosa.sin 2
cos(a +) =cosa.cos f -sina.sin B
cos’ @—sin? a

cos2a =41-2sin’ a

2cos? a ~1

Copyright reserved

sin(a — 8)=sina.cos 8 -cosa.sin B

cos(a@~ B)=cosa.cos 8 +sina.sin B

sin 2a = 2sin @.cos @

¥ (x, - 3)
= ial

n

o

P(A ot B) = P(4) + P(B) — P(A and B)

> @-xky-y)

YS e- xP",978.0,1.0,ok,2024_nov_p1_exam_maths__Q12__main,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.2,2.0,[2],"1.2 Write down the correlation coefficient. qd)
13 The coach uses the least squares regression line to set the target for the minimum

number of push-ups by each team member according to their weight. Predict the
number of push-ups that a member of the team, who weighs 29 kg, should do to meet

the target. (2)",311.0,2.0,ok,2024_nov_p2_exam_maths__Q1__1.2,Statistics,Regression / correlation,rule,stats,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.4,3.0,[3],1.4 Determine the equation of the least squares regression line for the data. (3),81.0,1.0,ok,2024_nov_p2_exam_maths__Q1__1.4,Statistics,Regression / correlation,rule,stats,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.4,1.0,[1],1.4 Write down the mean number of push-ups for the given data. (1),66.0,3.0,ok,2024_nov_p2_exam_maths__Q1__1.4,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.5,,[],"1.5 The players trained hard during the season. At the end of the season, the coach reported

that each player was able to do 5 more push-ups per minute than they did at the
beginning of the season. How does the increase in the number of push-ups influence

the standard deviation of the data? 60)",297.0,4.0,ok,2024_nov_p2_exam_maths__Q1__1.5,Statistics,Regression / correlation,rule,stats,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,1.0,1.6,10.0,"[2, 10]","1.6 At the beginning of the season, the coach used the least squares regression line as the
minimum target for a player to aim for. Determine the maximum possible increase in
the number of push-ups that a team member must obtain to reach the minimum target. (2)
[10]

Copyright reserved Please turn over

Mathematics/P2 4 DBE/November 2024

NSC Confidential",357.0,5.0,ok,2024_nov_p2_exam_maths__Q1__1.6,Statistics,Regression / correlation,rule,stats,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.2,,[],2.2,3.0,2.0,ok,2024_nov_p2_exam_maths__Q2__2.2,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.3,,[],2.3,3.0,3.0,ok,2024_nov_p2_exam_maths__Q2__2.3,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.4,,[],2.4,3.0,4.0,ok,2024_nov_p2_exam_maths__Q2__2.4,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.5,,[],2.5,3.0,5.0,ok,2024_nov_p2_exam_maths__Q2__2.5,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,2.0,2.6,2.0,[2],"2.6

>
3
3
ee
vo
i
vo
Hes
B
E
1o)

Time (in minutes)
Estimate the median travel time.
Estimate the lower quartile.
Estimate the interquartile range.
The minimum and maximum times taken for an employee to travel to work are
5 and 120 minutes respectively. On the scaled line in the ANSWER BOOK, draw a box

and whisker diagram to indicate the distribution of the data as represented in the ogive
above.

The company manager decided that all employees who travel for an hour or more will
be allowed to work from home for part of the day. What percentage of the employees
will be allowed to work from home for part of the day?

Employees work 8 hours in a normal working day. The manager decided on the
following rule for time to work from home:

e An employee is allowed to work half an hour from home for each time
interval of 20 minutes, or part thereof, above an hour taken to travel to work.

On a certain day, an employee takes 110 minutes to travel to work. Calculate the
number of minutes that this employee will be allowed to work from home on this day.

Copyright reserved Please turn over

a)
()
2)

2)

(2)

2)
{10]

Mathematics/P2 DBE/November 2024

5
NSC Confidential",1178.0,6.0,ok,2024_nov_p2_exam_maths__Q2__2.6,Statistics,Regression / correlation,rule,stats,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.3,,[],3.3 Show that k=-6. (),22.0,3.0,ok,2024_nov_p2_exam_maths__Q3__3.3,Statistics,Regression / correlation,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.4,2.0,[2],3.4 Calculate the gradient of DC. (2),37.0,1.0,ok,2024_nov_p2_exam_maths__Q3__3.4,Analytical Geometry,Distance / midpoint / gradient,rule,anageo,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.4,2.0,[2],3.4 Calculate the length of DC. (2),35.0,4.0,ok,2024_nov_p2_exam_maths__Q3__3.4,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.5,2.0,[2],"3.5 Calculate the ratio of DB :
DC (2)",38.0,5.0,ok,2024_nov_p2_exam_maths__Q3__3.5,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.6,4.0,[4],"3.6 If M isa point on AD such that AC || MB, calculate the ratio of aa .
Area AACD (4)",86.0,6.0,ok,2024_nov_p2_exam_maths__Q3__3.6,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,3.0,3.7,19.0,"[6, 19]","3.7 If it is further given that the gradient of AD is -—4 and the length of AD is
V612 units, calculate the coordinates of A. (6)
[19]

Copyright reserved Please turn over

Mathematics/P2 6 DBE/November 2024
NSC Confidential",224.0,7.0,ok,2024_nov_p2_exam_maths__Q3__3.7,Analytical Geometry,Distance / midpoint / gradient,rule,anageo,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.4,2.0,[2],4.4 Show that d=7. (2),22.0,2.0,ok,2024_nov_p2_exam_maths__Q4__4.4,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.5,5.0,[5],4.5 Calculate the size of L (5),31.0,3.0,ok,2024_nov_p2_exam_maths__Q4__4.5,Analytical Geometry,Distance / midpoint / gradient,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,4.0,4.6,20.0,[20],"4.6 TR isa tangent to the circle at R. Prove that PT L RT. @G)

[20]

Copyright reserved Please turn over

Mathematics/P2 DBE/November 2024

7
NSC Confidential",159.0,4.0,ok,2024_nov_p2_exam_maths__Q4__4.6,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.1,2.0,[2],5.1.1 cosA (2),14.0,2.0,ok,2024_nov_p2_exam_maths__Q5__5.1.1,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.2,2.0,[2],5.1.2 cos2A (2),15.0,3.0,ok,2024_nov_p2_exam_maths__Q5__5.1.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.1.3,4.0,[4],"5.1.3 sin(A-B), if itis further given that sinB =; and 90° <B<360°

(4)",71.0,4.0,ok,2024_nov_p2_exam_maths__Q5__5.1.3,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,5.0,5.2,12.0,"[4, 12]","5.2 If cos@=p, express the following expression in terms of p:
cos( - 45°]sin{ % - 45°]
2 2
2 (4)
[12]

Copyright reserved Please turn over

Mathematics/P2 8 DBE/November 2024
NSC Confidential",192.0,5.0,ok,2024_nov_p2_exam_maths__Q5__5.2,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.1,,[],6.1 Given the identity: cos(x— y)=cosxcosy +sinxsin y,53.0,1.0,ok,2024_nov_p2_exam_maths__Q6__6.1,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.1.1,,[],"6.1.1 Use the compound angle identity given above to derive a formula for
cos(x + y).",85.0,2.0,ok,2024_nov_p2_exam_maths__Q6__6.1.1,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.1.2,,[],"6.1.2 Hence, or otherwise, show that:
cos(90° — x)cos y + sin(— y)cos(180°+ x
( deosy Cy)eos( ) — tan(e+y)
cos x cos(360° + y)+ sin(360° — x)sin y",146.0,3.0,ok,2024_nov_p2_exam_maths__Q6__6.1.2,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.2,,[],"6.2 Given: f(x)=/6sin? x —11c0s(90° + x) +7
Solve for x in the interval x e( ° 5 360°) if f(x)=2.
—_ in?",104.0,4.0,ok,2024_nov_p2_exam_maths__Q6__6.2,Algebra & Equations,Quadratic equations,rule,alg,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3,,[],6.3 Consider the function: g(x) = —_,36.0,5.0,ok,2024_nov_p2_exam_maths__Q6__6.3,Algebra & Equations,Quadratic equations,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3.1,,[],6.3.1 Calculate the maximum value of g.,39.0,6.0,ok,2024_nov_p2_exam_maths__Q6__6.3.1,Algebra & Equations,Quadratic equations,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,6.0,6.3.2,18.0,"[2, 6, 6, 1, 18]","6.3.2 Write down the smallest possible value of x for which g will have a

maximum value in the interval x e( a 360°].

Copyright reserved

Please turn over

(2)

(6)

(6)

3)

(1)
[18]

Mathematics/P2 9 DBE/November 2024
NSC Confidential",238.0,7.0,ok,2024_nov_p2_exam_maths__Q6__6.3.2,Algebra & Equations,Quadratic equations,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,7.0,7.2,1.0,"[2, 1]","7.2 Write down the values of x in the interval x e[-180° ; 0°] for which f(x)<0. (2)
73 Given: g(x)=cos 2x+1
734 Write down the period of g. (1)",144.0,1.0,ok,2024_nov_p2_exam_maths__Q7__7.2,Trigonometry,Equations,rule,trig,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,7.0,7.3.2,4.0,[4],"7.3.2 On the grid given in the ANSWER BOOK, draw the graph of
g(x)=cos2x+1 for the interval x e[—180°; 180°]. Clearly show the

intercepts with the axes as well as the coordinates of the turning points. G3)
74 Use the graphs to determine the general solution of 2cos’ x—sinx=0. (4)
{11}

Copyright reserved Please turn over

Mathematics/P2 10 DBE/November 2024
NSC Confidential",377.0,2.0,ok,2024_nov_p2_exam_maths__Q7__7.3.2,Calculus,Cubic graphs,rule,calc_more,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,8.0,8.2,7.0,[7],"8.2 Calculate how far the painter at E is from the top of the building. (7)
19]

Copyright reserved Please turn over

Mathematics/P2 ll DBE/November 2024
NSC Confidential

Provide reasons for your statements in QUESTIONS 9, 10 and 11.",234.0,2.0,ok,2024_nov_p2_exam_maths__Q8__8.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,9.0,9.2,6.0,"[4, 6]","9.2 Hence, prove that AD = DC. (4)

[6]

Copyright reserved Please turn over

Mathematics/P2 12 DBE/November 2024
NSC Confidential",130.0,2.0,ok,2024_nov_p2_exam_maths__Q9__9.2,Calculus,Cubic graphs,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.1,6.0,[6],"10.1 In the diagram, ARST is drawn. Line AB intersects RS and RT at A and B
respectively such that AB || ST.

R

S T

Prove the theorem which states that a line drawn parallel to one side of a triangle divides
RB

the other two sides proportionally, i.e. ee)
AS BT (6)",268.0,1.0,ok,2024_nov_p2_exam_maths__Q10__10.1,Euclidean Geometry,Circle geometry,rule,euclid,high,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2,,[],"10.2 In the diagram, O is the centre of the circle. APWS is drawn with P, W and S on
the circle. OR 1 PS. PRS is produced to T. SW and OT intersect at V.

OV: OT=1:4
P
,
S
T
W",175.0,2.0,ok,2024_nov_p2_exam_maths__Q10__10.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2.1,5.0,[5],"10.2.1 Prove, with reasons, that OR : WS = 1:2 (5)",50.0,3.0,ok,2024_nov_p2_exam_maths__Q10__10.2.1,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2.2,15.0,"[4, 15]","10.2.2 Calculate the length of PT if ST = 15 units. (4)

[15]

Copyright reserved Please turn over

Mathematics/P2",114.0,4.0,ok,2024_nov_p2_exam_maths__Q10__10.2.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.2,,[],11.2 Prove that AG.AD = AC.AF,29.0,2.0,ok,2024_nov_p2_exam_maths__Q11__11.2,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.3,,[],11.3 Prove that AAGF ||| AABC,29.0,3.0,ok,2024_nov_p2_exam_maths__Q11__11.3,Euclidean Geometry,Circle geometry,context_inherit,inherit_prev_subq,medium,v1.2
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.4,20.0,"[6, 4, 4, 6, 20]","11.4 Prove that GF’ =

Copyright reserved

BC.FC.AF

AD

TOTAL:

(6)
(4)
(4)
(6)
[20]

150

Mathematics/P2 DBE/November 2024
NSC Confidential
INFORMATION SHEET
pnb tvb? = 4a0
2a
A= P(l+ni) A=P(\-ni) A= P(1~i)"" A= P(i+i)""
T,=a+(n-1)d 8, = 5 Rat (n—nd]
T, =ar""! S _ alr"" -1) sr#l S,= a 3 -l<r<l
, r-l -r

pass"" =! pawl +i""

i i

_ f(x+h)- f(x)
1 =|
#@) h30 h

xX, +X, V,+yV
d=\(%,—%) +(,-¥,)° M|/——3;4
2 2
yomxte y-y, =m(x—-x,) m= 221 m=tan@
Xy —X,

(x—a) +(y-b) =r?
be
snA sinB sinC

a =b? +c? —2be.cos A

a

In AABC:

1 :
area AABC = ec Cc
sin(a + £)=sina.cos B+cosa.sin §
cos (a + B)=cosa.cos # —sina.sin B
cos’ a—sin? @
cos 2a =41-2sin? a

2cos* a1

|

n

x=

n(A)

nS)

P(A)=

poatbx

Copyright reserved

sin (a ~ £)=sina.cos B—cosa.sin 8

cos(a ~ 8) =cosa.cos f +sina.sin 8
sin 2a = 2sina@.cosa

n

> (x; ~ x)’

— Jeb

co?

n

P(A or B) = P(A) + P(B) — P(A and B)

Xe -¥ky-Y)

po ews
Si@e- xy",896.0,4.0,ok,2024_nov_p2_exam_maths__Q11__11.4,Trigonometry,Equations,rule,trig,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.3,,[],1.1.3 8x? > 2x,14.0,2.0,ok,2025_nov_p1_exam_maths__Q1__1.1.3,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.4,,[],"1.1.4 2.27* -9.2* +4=0

[ft 1",29.0,3.0,ok,2025_nov_p1_exam_maths__Q1__1.1.4,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.5,,[],"1.1.5 —+2=—=
x Vx",17.0,4.0,ok,2025_nov_p1_exam_maths__Q1__1.1.5,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.2,,[],"1.2 Calculate the values of x and y if:

e x isthe sum of 2 and y
e Five times the product of x and y, is 6 more than the square of x",133.0,5.0,ok,2025_nov_p1_exam_maths__Q1__1.2,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.1,,[],2.1.1 Show that t=—2,20.0,2.0,ok,2025_nov_p1_exam_maths__Q2__2.1.1,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.2,,[],"2.1.2 Calculate the value of 7,,. Write your answer in the form 7, = 5*",71.0,3.0,ok,2025_nov_p1_exam_maths__Q2__2.1.2,Trigonometry,Equations,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.3,,[],"2.1.3 Calculate the sum of the infinite series.

U7",51.0,4.0,ok,2025_nov_p1_exam_maths__Q2__2.1.3,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2,,[],"2.2 Given }'(4p-1)= 26 675
pak",30.0,5.0,ok,2025_nov_p1_exam_maths__Q2__2.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2.1,,[],"2.2.1 Write down the difference between 7 and 7),",49.0,6.0,ok,2025_nov_p1_exam_maths__Q2__2.2.1,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2.2,15.0,"[2, 4, 4, 4, 5, 6, 3, 3, 2, 2, 5, 15]","2.2.2 Calculate the value of k.

Copyright reserved Please turn over

(2)
(4)
(4)
(4)

(5)

(6)
[25]

(3)
(3)
(2)

(2)

(5)
[15]

Mathematics/P1 4
NSC Confidential",163.0,7.0,ok,2025_nov_p1_exam_maths__Q2__2.2.2,Number Patterns & Sequences,Arithmetic sequences,context_inherit,inherit_prev_subq,medium,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.1,,[],3.1 Calculate the depth of the torpedo at the end of the first 5 seconds.,73.0,1.0,ok,2025_nov_p1_exam_maths__Q3__3.1,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.2,,[],"3.2 Show that the depth of the torpedo at the end of seconds was 7, =—n’ +38n-1",79.0,2.0,ok,2025_nov_p1_exam_maths__Q3__3.2,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.3,,[],3.3 Calculate the maximum depth that the torpedo reached.,57.0,3.0,ok,2025_nov_p1_exam_maths__Q3__3.3,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.4,10.0,"[2, 3, 3, 10]","3.4 After how many seconds was the torpedo at 104 m_below sea level for the second
time?

Copyright reserved

Please turn over

(2)
(3)
(3)

Q)
[10]

Mathematics/P1 5 DBE/November 2025
NSC Confidential",201.0,4.0,ok,2025_nov_p1_exam_maths__Q3__3.4,Number Patterns & Sequences,Arithmetic sequences,rule,seq,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.2,2.0,[2],"4.2 Write down the coordinates of A. qd)
43 Determine the equation of f', the inverse of f£ inthe form y=... (2)",112.0,2.0,ok,2025_nov_p1_exam_maths__Q4__4.2,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.4,,[],4.4 Write down the equation of the asymptote of f™ q),53.0,3.0,ok,2025_nov_p1_exam_maths__Q4__4.4,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.5,,[],"4.5 Draw the graph of f' on the set of axes provided in the ANSWER BOOK. Clearly
indicate the intercepts with the axes, the coordinates of ONE other point and the
asymptotes. (GB)",179.0,4.0,ok,2025_nov_p1_exam_maths__Q4__4.5,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.6,10.0,"[2, 10]","4.6 The graph of h is obtained when /~ is translated 5 units to the right. Determine the
p-values of h where x>4. (2)

[10]

Copyright reserved Please turn over

Mathematics/P1 6 DBE/November 2025
NSC Confidential",213.0,5.0,ok,2025_nov_p1_exam_maths__Q4__4.6,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.1,1.0,[1],5.1 Write down the domain of g. (1),35.0,1.0,ok,2025_nov_p1_exam_maths__Q5__5.1,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.2,1.0,[1],5.2 Write down the range of /- (1),34.0,2.0,ok,2025_nov_p1_exam_maths__Q5__5.2,Functions & Graphs,Graph interpretation,rule,fn,high,v1.2
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.3,,[],5.3 Determine the values of x for which:,40.0,3.0,ok,2025_nov_p1_exam_maths__Q5__5.3,Functions & Graphs,Graph interpretation,context_inherit,inherit_prev_subq,medium,v1.2
